0,1,2,3,4,5,6,7,8
12.980000000000002,7.99,4.140000000000001,8.77,2.8100000000000005,11.149999999999999,11.930000000000001,8.020000000000001,11.000000000000002
12.980000000000002,7.99,4.140000000000001,8.77,2.8100000000000005,11.149999999999999,11.930000000000001,8.020000000000001,11.000000000000002
13.650000000000002,7.75,3.9,9.369999999999997,2.5700000000000003,10.91,12.600000000000001,7.78,10.76
13.650000000000002,7.75,3.9,9.369999999999997,2.5700000000000003,10.91,12.600000000000001,7.78,10.76
13.630000000000003,7.34,3.49,8.959999999999999,2.16,10.5,12.580000000000002,7.37,10.35
13.650000000000002,7.75,3.9,9.369999999999997,2.5700000000000003,10.91,12.600000000000001,7.78,10.76
13.650000000000002,7.75,3.9,9.369999999999997,2.5700000000000003,10.91,12.600000000000001,7.78,10.76
13.630000000000003,7.34,3.49,8.959999999999999,2.16,10.5,12.580000000000002,7.37,10.35
13.370000000000003,7.07,3.22,8.69,1.8900000000000001,10.77,12.320000000000002,7.1000000000000005,10.08
13.370000000000003,7.07,3.22,8.69,1.8900000000000001,10.77,12.320000000000002,7.1000000000000005,10.08
13.370000000000003,7.07,3.22,8.69,1.8900000000000001,10.77,12.320000000000002,7.1000000000000005,10.08
13.370000000000003,7.07,3.22,8.69,1.8900000000000001,10.77,12.320000000000002,7.1000000000000005,10.08
12.980000000000002,7.99,4.140000000000001,8.77,2.8100000000000005,11.149999999999999,11.930000000000001,8.020000000000001,11.000000000000002
12.980000000000002,7.99,4.140000000000001,8.77,2.8100000000000005,11.149999999999999,11.930000000000001,8.020000000000001,11.000000000000002
12.980000000000002,7.99,4.140000000000001,8.77,2.8100000000000005,11.149999999999999,11.930000000000001,8.020000000000001,11.000000000000002
13.370000000000003,7.07,3.22,8.69,1.8900000000000001,10.77,12.320000000000002,7.1000000000000005,10.08
12.680000000000003,6.380000000000001,2.53,8.0,1.2,10.790000000000001,11.630000000000003,6.409999999999999,9.39
34.669999999999995,24.79999999999999,24.25999999999999,28.729999999999986,21.48999999999999,12.069999999999997,33.61999999999999,20.229999999999993,23.839999999999996
31.989999999999995,22.119999999999994,21.57999999999999,26.04999999999999,18.80999999999999,9.39,30.939999999999994,17.549999999999997,21.16
16.64,7.279999999999999,6.230000000000001,10.83,3.4600000000000004,7.23,15.59,3.2299999999999995,6.76
16.310000000000002,6.949999999999999,5.900000000000001,10.5,3.1300000000000003,7.449999999999999,15.26,3.49,7.02
16.310000000000002,6.949999999999999,5.900000000000001,10.5,3.1300000000000003,7.449999999999999,15.26,3.49,7.02
16.310000000000002,6.949999999999999,5.900000000000001,10.5,3.1300000000000003,7.449999999999999,15.26,3.49,7.02
15.81,6.449999999999999,5.400000000000001,9.999999999999998,2.6300000000000003,6.99,14.76,2.99,6.52
16.990000000000002,7.32,6.580000000000001,11.18,3.81,6.88,15.940000000000001,2.88,6.41
16.990000000000002,7.32,6.580000000000001,11.18,3.81,6.88,15.940000000000001,2.88,6.41
16.990000000000002,7.32,6.580000000000001,11.18,3.81,6.88,15.940000000000001,2.88,6.41
18.990000000000006,9.12,8.58,13.05,5.8100000000000005,3.7799999999999994,17.940000000000005,4.55,8.16
23.260000000000005,13.39,12.85,17.320000000000007,10.08,1.9600000000000002,22.210000000000004,8.820000000000002,12.43
23.260000000000005,13.39,12.85,17.320000000000007,10.08,1.9600000000000002,22.210000000000004,8.820000000000002,12.43
23.260000000000005,13.39,12.85,17.320000000000007,10.08,1.9600000000000002,22.210000000000004,8.820000000000002,12.43
22.730000000000004,12.859999999999998,12.319999999999999,16.790000000000003,9.549999999999999,1.43,21.680000000000003,8.29,11.899999999999999
22.730000000000004,12.859999999999998,12.319999999999999,16.790000000000003,9.549999999999999,1.43,21.680000000000003,8.29,11.899999999999999
23.200000000000003,13.33,12.789999999999997,17.260000000000005,10.02,0.99,22.150000000000002,8.76,12.37
23.200000000000003,13.33,12.789999999999997,17.260000000000005,10.02,0.99,22.150000000000002,8.76,12.37
24.200000000000003,14.330000000000002,13.789999999999997,18.26000000000001,11.02,2.9000000000000004,23.150000000000002,9.76,13.37
23.200000000000003,13.33,12.789999999999997,17.260000000000005,10.02,0.99,22.150000000000002,8.76,12.37
23.260000000000005,13.39,12.85,17.320000000000007,10.08,1.9600000000000002,22.210000000000004,8.820000000000002,12.43
23.260000000000005,13.39,12.85,17.320000000000007,10.08,1.9600000000000002,22.210000000000004,8.820000000000002,12.43
24.100000000000005,14.230000000000002,13.69,18.160000000000007,10.92,2.8,23.050000000000004,9.660000000000002,13.27
23.260000000000005,13.39,12.85,17.320000000000007,10.08,1.9600000000000002,22.210000000000004,8.820000000000002,12.43
23.260000000000005,13.39,12.85,17.320000000000007,10.08,1.9600000000000002,22.210000000000004,8.820000000000002,12.43
23.260000000000005,13.39,12.85,17.320000000000007,10.08,1.9600000000000002,22.210000000000004,8.820000000000002,12.43
23.260000000000005,13.39,12.85,17.320000000000007,10.08,1.9600000000000002,22.210000000000004,8.820000000000002,12.43
23.260000000000005,13.39,12.85,17.320000000000007,10.08,1.9600000000000002,22.210000000000004,8.820000000000002,12.43
21.740000000000006,11.87,11.33,15.8,8.56,1.2600000000000002,20.690000000000005,7.299999999999999,10.91
23.940000000000005,14.070000000000002,13.53,18.000000000000007,10.76,2.83,22.890000000000004,9.500000000000002,13.11
23.940000000000005,14.070000000000002,13.53,18.000000000000007,10.76,2.83,22.890000000000004,9.500000000000002,13.11
24.130000000000003,14.260000000000002,13.719999999999997,18.19000000000001,10.95,1.42,23.080000000000002,9.69,13.299999999999999
24.130000000000003,14.260000000000002,13.719999999999997,18.19000000000001,10.95,1.42,23.080000000000002,9.69,13.299999999999999
23.730000000000004,13.86,13.319999999999999,17.790000000000006,10.549999999999999,0.96,22.680000000000003,9.290000000000001,12.899999999999999
23.670000000000005,13.8,13.26,17.730000000000008,10.49,0.8999999999999999,22.620000000000005,9.230000000000002,12.84
23.670000000000005,13.8,13.26,17.730000000000008,10.49,0.8999999999999999,22.620000000000005,9.230000000000002,12.84
23.540000000000003,13.67,13.129999999999997,17.600000000000005,10.36,0.77,22.490000000000002,9.1,12.709999999999999
25.180000000000003,15.31,14.769999999999998,19.240000000000002,12.0,2.58,24.130000000000003,10.74,14.35
15.63,7.58,5.220000000000001,10.379999999999999,2.45,8.45,14.58,6.909999999999999,10.44
16.55,8.5,6.140000000000001,11.299999999999999,3.3699999999999997,9.370000000000001,15.5,7.830000000000001,11.360000000000001
15.450000000000001,7.4,5.040000000000001,10.2,2.27,8.27,14.4,6.7299999999999995,10.26
16.23,8.18,5.820000000000001,10.979999999999999,3.05,9.05,15.18,7.510000000000001,11.040000000000001
16.07,8.02,5.660000000000001,10.819999999999999,2.8899999999999997,8.45,15.02,6.909999999999999,10.44
13.830000000000002,5.779999999999999,3.4199999999999995,8.58,0.6499999999999999,9.620000000000001,12.780000000000001,5.739999999999999,8.790000000000001
13.830000000000002,5.779999999999999,3.4199999999999995,8.58,0.6499999999999999,9.620000000000001,12.780000000000001,5.739999999999999,8.790000000000001
16.23,8.18,5.820000000000001,10.979999999999999,3.05,9.05,15.18,7.510000000000001,11.040000000000001
43.71999999999999,33.849999999999994,33.309999999999995,37.78000000000001,30.54,21.12,42.66999999999999,29.28,32.89000000000001
34.669999999999995,24.79999999999999,24.25999999999999,28.729999999999986,21.48999999999999,12.069999999999997,33.61999999999999,20.229999999999993,23.839999999999996
35.49999999999999,25.629999999999992,25.089999999999993,29.559999999999988,22.319999999999993,12.899999999999999,34.44999999999999,21.059999999999995,24.669999999999998
23.260000000000005,13.39,12.85,17.320000000000007,10.08,1.9600000000000002,22.210000000000004,8.820000000000002,12.43
35.49999999999999,25.629999999999992,25.089999999999993,29.559999999999988,22.319999999999993,12.899999999999999,34.44999999999999,21.059999999999995,24.669999999999998
35.49999999999999,25.629999999999992,25.089999999999993,29.559999999999988,22.319999999999993,12.899999999999999,34.44999999999999,21.059999999999995,24.669999999999998
34.669999999999995,24.79999999999999,24.25999999999999,28.729999999999986,21.48999999999999,12.069999999999997,33.61999999999999,20.229999999999993,23.839999999999996
34.669999999999995,24.79999999999999,24.25999999999999,28.729999999999986,21.48999999999999,12.069999999999997,33.61999999999999,20.229999999999993,23.839999999999996
35.49999999999999,25.629999999999992,25.089999999999993,29.559999999999988,22.319999999999993,12.899999999999999,34.44999999999999,21.059999999999995,24.669999999999998
35.279999999999994,25.409999999999993,24.869999999999994,29.33999999999999,22.099999999999994,12.68,34.22999999999999,20.839999999999996,24.45
19.980000000000004,10.11,9.569999999999999,14.04,6.8,4.27,18.930000000000003,5.54,9.15
19.980000000000004,10.11,9.569999999999999,14.04,6.8,4.27,18.930000000000003,5.54,9.15
23.640000000000004,13.77,13.229999999999999,17.700000000000006,10.459999999999999,2.59,22.590000000000003,9.200000000000001,12.809999999999999
23.640000000000004,13.77,13.229999999999999,17.700000000000006,10.459999999999999,2.59,22.590000000000003,9.200000000000001,12.809999999999999
23.640000000000004,13.77,13.229999999999999,17.700000000000006,10.459999999999999,2.59,22.590000000000003,9.200000000000001,12.809999999999999
23.640000000000004,13.77,13.229999999999999,17.700000000000006,10.459999999999999,2.59,22.590000000000003,9.200000000000001,12.809999999999999
23.640000000000004,13.77,13.229999999999999,17.700000000000006,10.459999999999999,2.59,22.590000000000003,9.200000000000001,12.809999999999999
19.980000000000004,10.11,9.569999999999999,14.04,6.8,4.27,18.930000000000003,5.54,9.15
48.359999999999985,38.489999999999995,37.94999999999999,42.419999999999995,35.17999999999999,25.759999999999998,47.30999999999998,33.919999999999995,37.529999999999994
48.359999999999985,38.489999999999995,37.94999999999999,42.419999999999995,35.17999999999999,25.759999999999998,47.30999999999998,33.919999999999995,37.529999999999994
48.359999999999985,38.489999999999995,37.94999999999999,42.419999999999995,35.17999999999999,25.759999999999998,47.30999999999998,33.919999999999995,37.529999999999994
48.359999999999985,38.489999999999995,37.94999999999999,42.419999999999995,35.17999999999999,25.759999999999998,47.30999999999998,33.919999999999995,37.529999999999994
48.359999999999985,38.489999999999995,37.94999999999999,42.419999999999995,35.17999999999999,25.759999999999998,47.30999999999998,33.919999999999995,37.529999999999994
48.359999999999985,38.489999999999995,37.94999999999999,42.419999999999995,35.17999999999999,25.759999999999998,47.30999999999998,33.919999999999995,37.529999999999994
48.359999999999985,38.489999999999995,37.94999999999999,42.419999999999995,35.17999999999999,25.759999999999998,47.30999999999998,33.919999999999995,37.529999999999994
31.989999999999995,22.119999999999994,21.57999999999999,26.04999999999999,18.80999999999999,9.39,30.939999999999994,17.549999999999997,21.16
31.989999999999995,22.119999999999994,21.57999999999999,26.04999999999999,18.80999999999999,9.39,30.939999999999994,17.549999999999997,21.16
31.989999999999995,22.119999999999994,21.57999999999999,26.04999999999999,18.80999999999999,9.39,30.939999999999994,17.549999999999997,21.16
31.989999999999995,22.119999999999994,21.57999999999999,26.04999999999999,18.80999999999999,9.39,30.939999999999994,17.549999999999997,21.16
22.950000000000003,13.08,12.539999999999997,17.010000000000005,9.77,0.18,21.900000000000002,8.51,12.12
23.310000000000002,13.44,12.899999999999997,17.370000000000005,10.129999999999999,0.54,22.26,8.87,12.479999999999999
23.310000000000002,13.44,12.899999999999997,17.370000000000005,10.129999999999999,0.54,22.26,8.87,12.479999999999999
23.310000000000002,13.44,12.899999999999997,17.370000000000005,10.129999999999999,0.54,22.26,8.87,12.479999999999999
23.310000000000002,13.44,12.899999999999997,17.370000000000005,10.129999999999999,0.54,22.26,8.87,12.479999999999999
22.950000000000003,13.08,12.539999999999997,17.010000000000005,9.77,0.96,21.900000000000002,8.51,12.12
22.950000000000003,13.08,12.539999999999997,17.010000000000005,9.77,0.96,21.900000000000002,8.51,12.12
22.620000000000005,12.749999999999998,12.209999999999999,16.680000000000003,9.44,0.54,21.570000000000004,8.18,11.79
23.940000000000005,14.070000000000002,13.53,18.000000000000007,10.76,2.83,22.890000000000004,9.500000000000002,13.11
23.920000000000005,14.05,13.51,17.980000000000008,10.74,1.15,22.870000000000005,9.480000000000002,13.09
23.670000000000005,13.8,13.26,17.730000000000008,10.49,0.8999999999999999,22.620000000000005,9.230000000000002,12.84
23.920000000000005,14.05,13.51,17.980000000000008,10.74,1.15,22.870000000000005,9.480000000000002,13.09
23.920000000000005,14.05,13.51,17.980000000000008,10.74,1.15,22.870000000000005,9.480000000000002,13.09
23.540000000000003,13.67,13.129999999999997,17.600000000000005,10.36,0.77,22.490000000000002,9.1,12.709999999999999
22.950000000000003,13.08,12.539999999999997,17.010000000000005,9.77,0.96,21.900000000000002,8.51,12.12
22.950000000000003,13.08,12.539999999999997,17.010000000000005,9.77,0.96,21.900000000000002,8.51,12.12
22.950000000000003,13.08,12.539999999999997,17.010000000000005,9.77,0.96,21.900000000000002,8.51,12.12
23.940000000000005,14.070000000000002,13.53,18.000000000000007,10.76,2.83,22.890000000000004,9.500000000000002,13.11
25.180000000000003,15.31,14.769999999999998,19.240000000000002,12.0,2.58,24.130000000000003,10.74,14.35
25.180000000000003,15.31,14.769999999999998,19.240000000000002,12.0,2.58,24.130000000000003,10.74,14.35
25.180000000000003,15.31,14.769999999999998,19.240000000000002,12.0,2.58,24.130000000000003,10.74,14.35
25.180000000000003,15.31,14.769999999999998,19.240000000000002,12.0,2.58,24.130000000000003,10.74,14.35
25.180000000000003,15.31,14.769999999999998,19.240000000000002,12.0,2.58,24.130000000000003,10.74,14.35
25.180000000000003,15.31,14.769999999999998,19.240000000000002,12.0,2.58,24.130000000000003,10.74,14.35
24.820000000000004,14.95,14.409999999999998,18.880000000000003,11.639999999999999,2.22,23.770000000000003,10.38,13.989999999999998
24.620000000000005,14.75,14.209999999999999,18.680000000000003,11.44,2.02,23.570000000000004,10.180000000000001,13.79
24.620000000000005,14.75,14.209999999999999,18.680000000000003,11.44,2.02,23.570000000000004,10.180000000000001,13.79
24.620000000000005,14.75,14.209999999999999,18.680000000000003,11.44,2.02,23.570000000000004,10.180000000000001,13.79
25.180000000000003,15.31,14.769999999999998,19.240000000000002,12.0,2.58,24.130000000000003,10.74,14.35
24.310000000000002,14.440000000000001,13.899999999999997,18.370000000000008,11.129999999999999,1.7100000000000002,23.26,9.87,13.479999999999999
24.310000000000002,14.440000000000001,13.899999999999997,18.370000000000008,11.129999999999999,1.7100000000000002,23.26,9.87,13.479999999999999
24.310000000000002,14.440000000000001,13.899999999999997,18.370000000000008,11.129999999999999,1.7100000000000002,23.26,9.87,13.479999999999999
23.380000000000003,13.51,12.969999999999997,17.440000000000005,10.2,2.17,22.330000000000002,8.94,12.549999999999999
21.130000000000003,11.26,10.719999999999999,15.190000000000001,7.95,1.8699999999999999,20.080000000000002,6.6899999999999995,10.299999999999999
21.130000000000003,11.26,10.719999999999999,15.190000000000001,7.95,1.8699999999999999,20.080000000000002,6.6899999999999995,10.299999999999999
22.110000000000007,12.24,11.700000000000001,16.17,8.930000000000001,0.66,21.060000000000006,7.67,11.280000000000001
22.110000000000007,12.24,11.700000000000001,16.17,8.930000000000001,0.66,21.060000000000006,7.67,11.280000000000001
22.070000000000004,12.2,11.659999999999998,16.130000000000003,8.89,0.93,21.020000000000003,7.629999999999999,11.24
22.070000000000004,12.2,11.659999999999998,16.130000000000003,8.89,0.93,21.020000000000003,7.629999999999999,11.24
22.110000000000007,12.24,11.700000000000001,16.17,8.930000000000001,0.66,21.060000000000006,7.67,11.280000000000001
22.450000000000006,12.58,12.040000000000001,16.51,9.270000000000001,1.12,21.400000000000006,8.01,11.62
22.370000000000005,12.5,11.959999999999999,16.430000000000003,9.190000000000001,1.04,21.320000000000004,7.93,11.54
22.370000000000005,12.5,11.959999999999999,16.430000000000003,9.190000000000001,1.04,21.320000000000004,7.93,11.54
22.370000000000005,12.5,11.959999999999999,16.430000000000003,9.190000000000001,1.04,21.320000000000004,7.93,11.54
22.370000000000005,12.5,11.959999999999999,16.430000000000003,9.190000000000001,1.04,21.320000000000004,7.93,11.54
22.050000000000004,12.18,11.639999999999999,16.110000000000003,8.870000000000001,0.72,21.000000000000004,7.609999999999999,11.22
23.730000000000004,13.86,13.319999999999999,17.790000000000006,10.549999999999999,0.96,22.680000000000003,9.290000000000001,12.899999999999999
24.100000000000005,14.230000000000002,13.69,18.160000000000007,10.92,2.8,23.050000000000004,9.660000000000002,13.27
21.270000000000007,11.4,10.860000000000001,15.330000000000002,8.090000000000002,1.5000000000000002,20.220000000000006,6.83,10.44
20.840000000000003,10.969999999999999,10.429999999999998,14.899999999999999,7.659999999999999,1.93,19.790000000000003,6.399999999999999,10.009999999999998
21.130000000000003,11.26,10.719999999999999,15.190000000000001,7.95,1.8699999999999999,20.080000000000002,6.6899999999999995,10.299999999999999
21.130000000000003,11.26,10.719999999999999,15.190000000000001,7.95,1.8699999999999999,20.080000000000002,6.6899999999999995,10.299999999999999
25.180000000000003,15.31,14.769999999999998,19.240000000000002,12.0,2.58,24.130000000000003,10.74,14.35
48.359999999999985,38.489999999999995,37.94999999999999,42.419999999999995,35.17999999999999,25.759999999999998,47.30999999999998,33.919999999999995,37.529999999999994
10.890000000000002,9.489999999999997,5.169999999999999,8.799999999999999,5.029999999999999,13.53,9.840000000000002,10.24,13.22
10.890000000000002,9.489999999999997,5.169999999999999,8.799999999999999,5.029999999999999,13.53,9.840000000000002,10.24,13.22
11.310000000000002,9.069999999999999,4.750000000000001,8.51,4.609999999999999,13.109999999999998,10.260000000000002,9.820000000000002,12.8
11.310000000000002,9.069999999999999,4.750000000000001,8.51,4.609999999999999,13.109999999999998,10.260000000000002,9.820000000000002,12.8
11.310000000000002,9.069999999999999,4.750000000000001,8.51,4.609999999999999,13.109999999999998,10.260000000000002,9.820000000000002,12.8
11.310000000000002,9.069999999999999,4.750000000000001,8.51,4.609999999999999,13.109999999999998,10.260000000000002,9.820000000000002,12.8
11.310000000000002,9.069999999999999,4.750000000000001,8.51,4.609999999999999,13.109999999999998,10.260000000000002,9.820000000000002,12.8
11.870000000000003,8.219999999999997,3.9,7.66,3.76,12.26,10.820000000000002,8.97,11.950000000000001
11.870000000000003,8.219999999999997,3.9,7.66,3.76,12.26,10.820000000000002,8.97,11.950000000000001
11.870000000000003,8.219999999999997,3.9,7.66,3.76,12.26,10.820000000000002,8.97,11.950000000000001
11.870000000000003,8.219999999999997,3.9,7.66,3.76,12.26,10.820000000000002,8.97,11.950000000000001
11.870000000000003,8.219999999999997,3.9,7.66,3.76,12.26,10.820000000000002,8.97,11.950000000000001
12.870000000000003,9.219999999999997,4.8999999999999995,8.66,4.759999999999999,13.26,11.820000000000002,9.97,12.95
12.870000000000003,9.219999999999997,4.8999999999999995,8.66,4.759999999999999,13.26,11.820000000000002,9.97,12.95
12.870000000000003,9.219999999999997,4.8999999999999995,8.66,4.759999999999999,13.26,11.820000000000002,9.97,12.95
12.870000000000003,9.219999999999997,4.8999999999999995,8.66,4.759999999999999,13.26,11.820000000000002,9.97,12.95
12.870000000000003,9.219999999999997,4.8999999999999995,8.66,4.759999999999999,13.26,11.820000000000002,9.97,12.95
12.980000000000002,7.99,4.140000000000001,8.77,2.8100000000000005,11.149999999999999,11.930000000000001,8.020000000000001,11.000000000000002
12.980000000000002,7.99,4.140000000000001,8.77,2.8100000000000005,11.149999999999999,11.930000000000001,8.020000000000001,11.000000000000002
12.980000000000002,7.99,4.140000000000001,8.77,2.8100000000000005,11.149999999999999,11.930000000000001,8.020000000000001,11.000000000000002
12.980000000000002,7.99,4.140000000000001,8.77,2.8100000000000005,11.149999999999999,11.930000000000001,8.020000000000001,11.000000000000002
12.980000000000002,7.99,4.140000000000001,8.77,2.8100000000000005,11.149999999999999,11.930000000000001,8.020000000000001,11.000000000000002
11.870000000000003,8.219999999999997,3.9,7.66,3.76,12.26,10.820000000000002,8.97,11.950000000000001
11.870000000000003,8.219999999999997,3.9,7.66,3.76,12.26,10.820000000000002,8.97,11.950000000000001
11.870000000000003,8.219999999999997,3.9,7.66,3.76,12.26,10.820000000000002,8.97,11.950000000000001
11.870000000000003,8.219999999999997,3.9,7.66,3.76,12.26,10.820000000000002,8.97,11.950000000000001
11.980000000000002,6.289999999999999,1.9700000000000002,7.440000000000001,2.25,11.839999999999998,10.930000000000001,7.46,10.44
11.980000000000002,6.289999999999999,1.9700000000000002,7.440000000000001,2.25,11.839999999999998,10.930000000000001,7.46,10.44
11.980000000000002,6.289999999999999,1.9700000000000002,7.440000000000001,2.25,11.839999999999998,10.930000000000001,7.46,10.44
12.190000000000001,6.499999999999999,2.18,7.65,2.04,11.63,11.14,7.250000000000001,10.23
12.680000000000003,6.380000000000001,2.53,8.0,1.2,10.790000000000001,11.630000000000003,6.409999999999999,9.39
12.190000000000001,6.499999999999999,2.18,7.65,2.04,11.63,11.14,7.250000000000001,10.23
12.680000000000003,6.380000000000001,2.53,8.0,1.2,10.790000000000001,11.630000000000003,6.409999999999999,9.39
12.200000000000003,8.549999999999999,4.2299999999999995,7.99,4.089999999999999,12.589999999999998,11.150000000000002,9.300000000000002,12.279999999999998
11.730000000000002,9.489999999999997,5.169999999999999,8.929999999999998,5.029999999999999,13.53,10.680000000000001,10.24,13.22
11.730000000000002,9.489999999999997,5.169999999999999,8.929999999999998,5.029999999999999,13.53,10.680000000000001,10.24,13.22
11.730000000000002,9.489999999999997,5.169999999999999,8.929999999999998,5.029999999999999,13.53,10.680000000000001,10.24,13.22
12.200000000000003,8.549999999999999,4.2299999999999995,7.99,4.089999999999999,12.589999999999998,11.150000000000002,9.300000000000002,12.279999999999998
12.200000000000003,8.549999999999999,4.2299999999999995,7.99,4.089999999999999,12.589999999999998,11.150000000000002,9.300000000000002,12.279999999999998
12.870000000000003,9.219999999999997,4.8999999999999995,8.66,4.759999999999999,13.26,11.820000000000002,9.97,12.95
12.870000000000003,9.219999999999997,4.8999999999999995,8.66,4.759999999999999,13.26,11.820000000000002,9.97,12.95
12.870000000000003,9.219999999999997,4.8999999999999995,8.66,4.759999999999999,13.26,11.820000000000002,9.97,12.95
12.980000000000002,7.99,4.140000000000001,8.77,2.8100000000000005,11.149999999999999,11.930000000000001,8.020000000000001,11.000000000000002
12.980000000000002,7.99,4.140000000000001,8.77,2.8100000000000005,11.149999999999999,11.930000000000001,8.020000000000001,11.000000000000002
12.980000000000002,7.99,4.140000000000001,8.77,2.8100000000000005,11.149999999999999,11.930000000000001,8.020000000000001,11.000000000000002
